intentType obs_collection provenance_name instrument_name project filters wavelength_region target_name target_classification obs_id s_ra s_dec dataproduct_type proposal_pi calib_level t_min t_max t_exptime em_min em_max obs_title t_obs_release proposal_id proposal_type sequence_number s_region jpegURL dataURL dataRights mtFlag srcDen obsid objID exptime distance obsID obs_collection_products dataproduct_type_products description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project_products prvversion proposal_id_products productFilename size parent_obsid dataRights_products calib_level_products filters_products author mission # year sort_order
science K2 K2 Kepler K2 KEPLER Optical ktwo203962559 "" ktwo203962559-c02_lc 246.71034 -24.231184 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2052_GO2085 "" 2 "CIRCLE ICRS 246.71034000 -24.23118400 0.00111111" mast:K2/url/missions/k2/previews/c2/203900000/62000/ktwo203962559-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/203900000/62000/ktwo203962559-c02_llc.fits PUBLIC False nan 859380 64023201 1800 0.0 859380 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/203900000/62000/ktwo203962559-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2052_GO2085 ktwo203962559-c02_llc.fits 414720 859380 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo203962559 "" hlsp_everest_k2_llc_203962559-c02_kepler_v2.0_lc 246.71034 -24.231184 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 246.71034 -24.231184 0.0011111111111111111" mast:HLSP/everest/v2/c02/203900000/62559/hlsp_everest_k2_llc_203962559-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/203900000/62559/hlsp_everest_k2_llc_203962559-c02_kepler_v2.0_lc.fits PUBLIC False nan 30607653 594360922 1800 0.0 30607653 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/203900000/62559/hlsp_everest_k2_llc_203962559-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_203962559-c02_kepler_v2.0_lc.fits 13789440 30607653 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo203962559 "" hlsp_k2sff_k2_lightcurve_203962559-c02_kepler_v1_llc 246.71034 -24.231184 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 246.71034 -24.231184 0.0011111111111111111" mast:HLSP/k2sff/c02/203900000/62559/hlsp_k2sff_k2_lightcurve_203962559-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/203900000/62559/hlsp_k2sff_k2_lightcurve_203962559-c02_kepler_v1_llc.fits PUBLIC False nan 30163344 600990066 1800 0.0 30163344 HLSP timeseries FITS S mast:HLSP/k2sff/c02/203900000/62559/hlsp_k2sff_k2_lightcurve_203962559-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_203962559-c02_kepler_v1_llc.fits 3300480 30163344 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo203962559 "" hlsp_k2varcat_k2_lightcurve_203962559-c02_kepler_v2_llc 246.71034 -24.231184 timeseries "David Armstrong" 4 56893.96929954 56971.54871783 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 246.71034000 -24.23118400 0.00111111" mast:HLSP/k2varcat/c02/203900000/62000/hlsp_k2varcat_k2_lightcurve_203962559-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/203900000/62000/hlsp_k2varcat_k2_lightcurve_203962559-c02_kepler_v2_llc.fits PUBLIC False nan 32331907 76273509 1800 0.0 32331907 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/203900000/62000/hlsp_k2varcat_k2_lightcurve_203962559-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_203962559-c02_kepler_v2_llc.fits 132480 32331907 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo203927435 "" ktwo203927435-c02_lc 247.17936 -24.381182 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2052_GO2085 "" 2 "CIRCLE ICRS 247.17936000 -24.38118200 0.00111111" mast:K2/url/missions/k2/previews/c2/203900000/27000/ktwo203927435-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/203900000/27000/ktwo203927435-c02_llc.fits PUBLIC False nan 859243 64023064 1800 0.0 859243 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/203900000/27000/ktwo203927435-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2052_GO2085 ktwo203927435-c02_llc.fits 414720 859243 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo203927435 "" hlsp_everest_k2_llc_203927435-c02_kepler_v2.0_lc 247.17936 -24.381182 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 247.17936 -24.381182 0.0011111111111111111" mast:HLSP/everest/v2/c02/203900000/27435/hlsp_everest_k2_llc_203927435-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/203900000/27435/hlsp_everest_k2_llc_203927435-c02_kepler_v2.0_lc.fits PUBLIC False nan 30723636 594359714 1800 0.0 30723636 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/203900000/27435/hlsp_everest_k2_llc_203927435-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_203927435-c02_kepler_v2.0_lc.fits 13861440 30723636 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo203927435 "" hlsp_k2sff_k2_lightcurve_203927435-c02_kepler_v1_llc 247.17936 -24.381182 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 247.17936 -24.381182 0.0011111111111111111" mast:HLSP/k2sff/c02/203900000/27435/hlsp_k2sff_k2_lightcurve_203927435-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/203900000/27435/hlsp_k2sff_k2_lightcurve_203927435-c02_kepler_v1_llc.fits PUBLIC False nan 30160524 600988754 1800 0.0 30160524 HLSP timeseries FITS S mast:HLSP/k2sff/c02/203900000/27435/hlsp_k2sff_k2_lightcurve_203927435-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_203927435-c02_kepler_v1_llc.fits 3300480 30160524 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo203927435 "" hlsp_k2varcat_k2_lightcurve_203927435-c02_kepler_v2_llc 247.17936 -24.381182 timeseries "David Armstrong" 4 56893.96933264 56971.54875812 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 247.17936000 -24.38118200 0.00111111" mast:HLSP/k2varcat/c02/203900000/27000/hlsp_k2varcat_k2_lightcurve_203927435-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/203900000/27000/hlsp_k2varcat_k2_lightcurve_203927435-c02_kepler_v2_llc.fits PUBLIC False nan 32296472 76238074 1800 0.0 32296472 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/203900000/27000/hlsp_k2varcat_k2_lightcurve_203927435-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_203927435-c02_kepler_v2_llc.fits 132480 32296472 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo205024957 "" ktwo205024957-c02_lc 242.54586 -19.767792 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2003_GO2085_GO2092 "" 2 "CIRCLE ICRS 242.54586000 -19.76779200 0.00111111" mast:K2/url/missions/k2/previews/c2/205000000/24000/ktwo205024957-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/205000000/24000/ktwo205024957-c02_llc.fits PUBLIC False nan 864089 64027910 1800 0.0 864089 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/205000000/24000/ktwo205024957-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2003_GO2085_GO2092 ktwo205024957-c02_llc.fits 414720 864089 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo205024957 "" hlsp_everest_k2_llc_205024957-c02_kepler_v2.0_lc 242.54586 -19.767792 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 242.54586 -19.767792 0.0011111111111111111" mast:HLSP/everest/v2/c02/205000000/24957/hlsp_everest_k2_llc_205024957-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/205000000/24957/hlsp_everest_k2_llc_205024957-c02_kepler_v2.0_lc.fits PUBLIC False nan 30777691 594414376 1800 0.0 30777691 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/205000000/24957/hlsp_everest_k2_llc_205024957-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_205024957-c02_kepler_v2.0_lc.fits 12539520 30777691 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo205024957 "" hlsp_k2sff_k2_lightcurve_205024957-c02_kepler_v1_llc 242.54586 -19.767792 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 242.54586 -19.767792 0.0011111111111111111" mast:HLSP/k2sff/c02/205000000/24957/hlsp_k2sff_k2_lightcurve_205024957-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/205000000/24957/hlsp_k2sff_k2_lightcurve_205024957-c02_kepler_v1_llc.fits PUBLIC False nan 30165682 601034830 1800 0.0 30165682 HLSP timeseries FITS S mast:HLSP/k2sff/c02/205000000/24957/hlsp_k2sff_k2_lightcurve_205024957-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_205024957-c02_kepler_v1_llc.fits 3360960 30165682 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo205024957 "" hlsp_k2varcat_k2_lightcurve_205024957-c02_kepler_v2_llc 242.54586 -19.767792 timeseries "David Armstrong" 4 56893.96894787 56971.54831368 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 242.54586000 -19.76779200 0.00111111" mast:HLSP/k2varcat/c02/205000000/24000/hlsp_k2varcat_k2_lightcurve_205024957-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/205000000/24000/hlsp_k2varcat_k2_lightcurve_205024957-c02_kepler_v2_llc.fits PUBLIC False nan 32297899 76239501 1800 0.0 32297899 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/205000000/24000/hlsp_k2varcat_k2_lightcurve_205024957-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_205024957-c02_kepler_v2_llc.fits 129600 32297899 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo205046529 "" ktwo205046529-c02_lc 242.60994 -19.664182 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2003_GO2020_GO2047_GO2051_GO2052_GO2069_GO2085 "" 2 "CIRCLE ICRS 242.60994000 -19.66418200 0.00111111" mast:K2/url/missions/k2/previews/c2/205000000/46000/ktwo205046529-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/205000000/46000/ktwo205046529-c02_llc.fits PUBLIC False nan 864233 64028054 1800 0.0 864233 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/205000000/46000/ktwo205046529-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2003_GO2020_GO2047_GO2051_GO2052_GO2069_GO2085 ktwo205046529-c02_llc.fits 414720 864233 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo205046529 "" hlsp_everest_k2_llc_205046529-c02_kepler_v2.0_lc 242.60994 -19.664182 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 242.60994 -19.664182 0.0011111111111111111" mast:HLSP/everest/v2/c02/205000000/46529/hlsp_everest_k2_llc_205046529-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/205000000/46529/hlsp_everest_k2_llc_205046529-c02_kepler_v2.0_lc.fits PUBLIC False nan 30917409 594416747 1800 0.0 30917409 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/205000000/46529/hlsp_everest_k2_llc_205046529-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_205046529-c02_kepler_v2.0_lc.fits 12528000 30917409 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo205046529 "" hlsp_k2sff_k2_lightcurve_205046529-c02_kepler_v1_llc 242.60994 -19.664182 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 242.60994 -19.664182 0.0011111111111111111" mast:HLSP/k2sff/c02/205000000/46529/hlsp_k2sff_k2_lightcurve_205046529-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/205000000/46529/hlsp_k2sff_k2_lightcurve_205046529-c02_kepler_v1_llc.fits PUBLIC False nan 30163254 601035394 1800 0.0 30163254 HLSP timeseries FITS S mast:HLSP/k2sff/c02/205000000/46529/hlsp_k2sff_k2_lightcurve_205046529-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_205046529-c02_kepler_v1_llc.fits 3360960 30163254 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo205046529 "" hlsp_k2varcat_k2_lightcurve_205046529-c02_kepler_v2_llc 242.60994 -19.664182 timeseries "David Armstrong" 4 56893.96895101 56971.54831723 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 242.60994000 -19.66418200 0.00111111" mast:HLSP/k2varcat/c02/205000000/46000/hlsp_k2varcat_k2_lightcurve_205046529-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/205000000/46000/hlsp_k2varcat_k2_lightcurve_205046529-c02_kepler_v2_llc.fits PUBLIC False nan 32298522 76240124 1800 0.0 32298522 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/205000000/46000/hlsp_k2varcat_k2_lightcurve_205046529-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_205046529-c02_kepler_v2_llc.fits 129600 32298522 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo204143627 "" ktwo204143627-c02_lc 243.996885 -23.493411 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2047_GO2052_GO2069_GO2085_GO2106 "" 2 "CIRCLE ICRS 243.99688500 -23.49341100 0.00111111" mast:K2/url/missions/k2/previews/c2/204100000/43000/ktwo204143627-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204100000/43000/ktwo204143627-c02_llc.fits PUBLIC False nan 859919 64023740 1800 0.0 859919 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204100000/43000/ktwo204143627-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2047_GO2052_GO2069_GO2085_GO2106 ktwo204143627-c02_llc.fits 414720 859919 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204143627 "" hlsp_everest_k2_llc_204143627-c02_kepler_v2.0_lc 243.996885 -23.493411 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 243.996885 -23.493411 0.0011111111111111111" mast:HLSP/everest/v2/c02/204100000/43627/hlsp_everest_k2_llc_204143627-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204100000/43627/hlsp_everest_k2_llc_204143627-c02_kepler_v2.0_lc.fits PUBLIC False nan 30772234 594364254 1800 0.0 30772234 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204100000/43627/hlsp_everest_k2_llc_204143627-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204143627-c02_kepler_v2.0_lc.fits 13397760 30772234 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204143627 "" hlsp_k2sff_k2_lightcurve_204143627-c02_kepler_v1_llc 243.996885 -23.493411 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 243.996885 -23.493411 0.0011111111111111111" mast:HLSP/k2sff/c02/204100000/43627/hlsp_k2sff_k2_lightcurve_204143627-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204100000/43627/hlsp_k2sff_k2_lightcurve_204143627-c02_kepler_v1_llc.fits PUBLIC False nan 30165229 600996675 1800 0.0 30165229 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204100000/43627/hlsp_k2sff_k2_lightcurve_204143627-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204143627-c02_kepler_v1_llc.fits 3355200 30165229 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204143627 "" hlsp_k2varcat_k2_lightcurve_204143627-c02_kepler_v2_llc 243.996885 -23.493411 timeseries "David Armstrong" 4 56893.96912469 56971.54851088 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 243.99688500 -23.49341100 0.00111111" mast:HLSP/k2varcat/c02/204100000/43000/hlsp_k2varcat_k2_lightcurve_204143627-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204100000/43000/hlsp_k2varcat_k2_lightcurve_204143627-c02_kepler_v2_llc.fits PUBLIC False nan 32298576 76240178 1800 0.0 32298576 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204100000/43000/hlsp_k2varcat_k2_lightcurve_204143627-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204143627-c02_kepler_v2_llc.fits 132480 32298576 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo205483258 "" ktwo205483258-c02_lc 245.85228 -17.290868 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2051_GO2063_GO2069 "" 2 "CIRCLE ICRS 245.85228000 -17.29086800 0.00111111" mast:K2/url/missions/k2/previews/c2/205400000/83000/ktwo205483258-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/205400000/83000/ktwo205483258-c02_llc.fits PUBLIC False nan 866044 64029865 1800 0.0 866044 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/205400000/83000/ktwo205483258-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2051_GO2063_GO2069 ktwo205483258-c02_llc.fits 414720 866044 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo205483258 "" hlsp_everest_k2_llc_205483258-c02_kepler_v2.0_lc 245.85228 -17.290868 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 245.85228 -17.290868 0.0011111111111111111" mast:HLSP/everest/v2/c02/205400000/83258/hlsp_everest_k2_llc_205483258-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/205400000/83258/hlsp_everest_k2_llc_205483258-c02_kepler_v2.0_lc.fits PUBLIC False nan 30632650 594450659 1800 0.0 30632650 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/205400000/83258/hlsp_everest_k2_llc_205483258-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_205483258-c02_kepler_v2.0_lc.fits 13357440 30632650 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo205483258 "" hlsp_k2sff_k2_lightcurve_205483258-c02_kepler_v1_llc 245.85228 -17.290868 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 245.85228 -17.290868 0.0011111111111111111" mast:HLSP/k2sff/c02/205400000/83258/hlsp_k2sff_k2_lightcurve_205483258-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/205400000/83258/hlsp_k2sff_k2_lightcurve_205483258-c02_kepler_v1_llc.fits PUBLIC False nan 30161240 601048061 1800 0.0 30161240 HLSP timeseries FITS S mast:HLSP/k2sff/c02/205400000/83258/hlsp_k2sff_k2_lightcurve_205483258-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_205483258-c02_kepler_v1_llc.fits 3360960 30161240 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo205483258 "" hlsp_k2varcat_k2_lightcurve_205483258-c02_kepler_v2_llc 245.85228 -17.290868 timeseries "David Armstrong" 4 56893.98958965 56971.54855806 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 245.85228000 -17.29086800 0.00111111" mast:HLSP/k2varcat/c02/205400000/83000/hlsp_k2varcat_k2_lightcurve_205483258-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/205400000/83000/hlsp_k2varcat_k2_lightcurve_205483258-c02_kepler_v2_llc.fits PUBLIC False nan 32343769 76285371 1800 0.0 32343769 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/205400000/83000/hlsp_k2varcat_k2_lightcurve_205483258-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_205483258-c02_kepler_v2_llc.fits 126720 32343769 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo204882444 "" ktwo204882444-c02_lc 238.77138 -20.435513 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2063_GO2069 "" 2 "CIRCLE ICRS 238.77138000 -20.43551300 0.00111111" mast:K2/url/missions/k2/previews/c2/204800000/82000/ktwo204882444-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/204800000/82000/ktwo204882444-c02_llc.fits PUBLIC False nan 863060 64026881 1800 0.0 863060 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/204800000/82000/ktwo204882444-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2063_GO2069 ktwo204882444-c02_llc.fits 414720 863060 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo204882444 "" hlsp_everest_k2_llc_204882444-c02_kepler_v2.0_lc 238.77138 -20.435513 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 238.77138 -20.435513 0.0011111111111111111" mast:HLSP/everest/v2/c02/204800000/82444/hlsp_everest_k2_llc_204882444-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/204800000/82444/hlsp_everest_k2_llc_204882444-c02_kepler_v2.0_lc.fits PUBLIC False nan 30690506 594394428 1800 0.0 30690506 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/204800000/82444/hlsp_everest_k2_llc_204882444-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_204882444-c02_kepler_v2.0_lc.fits 13841280 30690506 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204882444 "" hlsp_k2sff_k2_lightcurve_204882444-c02_kepler_v1_llc 238.77138 -20.435513 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 238.77138 -20.435513 0.0011111111111111111" mast:HLSP/k2sff/c02/204800000/82444/hlsp_k2sff_k2_lightcurve_204882444-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204800000/82444/hlsp_k2sff_k2_lightcurve_204882444-c02_kepler_v1_llc.fits PUBLIC False nan 30161752 601029333 1800 0.0 30161752 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204800000/82444/hlsp_k2sff_k2_lightcurve_204882444-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204882444-c02_kepler_v1_llc.fits 3421440 30161752 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
