intentType obs_collection provenance_name instrument_name project filters wavelength_region target_name target_classification obs_id s_ra s_dec dataproduct_type proposal_pi calib_level t_min t_max t_exptime em_min em_max obs_title t_obs_release proposal_id proposal_type sequence_number s_region jpegURL dataURL dataRights mtFlag srcDen obsid objID objID1 distance exptime obsID obs_collection_products dataproduct_type_products description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project_products prvversion proposal_id_products productFilename size parent_obsid dataRights_products calib_level_products filters_products author mission # year sort_order
science HLSP TESS-SPOC Photometer TESS TESS Optical 67768181 "" hlsp_tess-spoc_tess_phot_0000000067768181-s0042_tess_v1_tp 55.9126479627311 23.7348459040472 timeseries "Douglas A. Caldwell" 4 59447.1936458912 59472.66133396991 600.0 600.0 1000.0 "" 59850.0 N/A "" 42 "CIRCLE ICRS 55.91264796 23.73484590 0.00111111" "" mast:HLSP/tess-spoc/s0042/target/0000/0000/6776/8181/hlsp_tess-spoc_tess_phot_0000000067768181-s0042_tess_v1_lc.fits PUBLIC False nan 95136782 180193990 180193990 0.0 600 95136782 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0042/target/0000/0000/6776/8181/hlsp_tess-spoc_tess_phot_0000000067768181-s0042_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 60 N/A hlsp_tess-spoc_tess_phot_0000000067768181-s0042_tess_v1_lc.fits 397440 95136782 PUBLIC 4 TESS TESS-SPOC "TESS Sector 42" "" 2021 2
science HLSP TESS-SPOC Photometer TESS TESS Optical 67768181 "" hlsp_tess-spoc_tess_phot_0000000067768181-s0043_tess_v1_tp 55.9126479627311 23.7348459040472 timeseries "Douglas A. Caldwell" 4 59473.6683637963 59498.392492743056 600.0 600.0 1000.0 "" 59925.68237254 N/A "" 43 "CIRCLE 55.9126479627311 23.7348459040472 0.0011111111111111111" "" mast:HLSP/tess-spoc/s0043/target/0000/0000/6776/8181/hlsp_tess-spoc_tess_phot_0000000067768181-s0043_tess_v1_lc.fits PUBLIC False nan 104024114 193731274 193731274 0.0 600 104024114 HLSP timeseries FITS D mast:HLSP/tess-spoc/s0043/target/0000/0000/6776/8181/hlsp_tess-spoc_tess_phot_0000000067768181-s0043_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 62 N/A hlsp_tess-spoc_tess_phot_0000000067768181-s0043_tess_v1_lc.fits 385920 104024114 PUBLIC 4 TESS TESS-SPOC "TESS Sector 43" "" 2021 2
science HLSP TESS-SPOC Photometer TESS TESS Optical 67768181 "" hlsp_tess-spoc_tess_phot_0000000067768181-s0044_tess_v1_tp 55.9126479627311 23.7348459040472 timeseries "Douglas A. Caldwell" 4 59499.69118223379 59523.94225079861 600.0 600.0 1000.0 "" 59933.43174768 N/A "" 44 "CIRCLE 55.9126479627311 23.7348459040472 0.0011111111111111111" "" mast:HLSP/tess-spoc/s0044/target/0000/0000/6776/8181/hlsp_tess-spoc_tess_phot_0000000067768181-s0044_tess_v1_lc.fits PUBLIC False nan 106419849 197640455 197640455 0.0 600 106419849 HLSP timeseries FITS D mast:HLSP/tess-spoc/s0044/target/0000/0000/6776/8181/hlsp_tess-spoc_tess_phot_0000000067768181-s0044_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 64 N/A hlsp_tess-spoc_tess_phot_0000000067768181-s0044_tess_v1_lc.fits 380160 106419849 PUBLIC 4 TESS TESS-SPOC "TESS Sector 44" "" 2021 2
science HLSP TESS-SPOC Photometer TESS TESS OPTICAL 67768181 "" hlsp_tess-spoc_tess_phot_0000000067768181-s0071_tess_v1_tp 55.9126479627311 23.7348459040472 timeseries "Douglas A. Caldwell" 4 60233.5428831713 60259.44432210648 200.0 600.0 1000.0 "" 60594.74493051 N/A "" 71 "CIRCLE 55.9126479627311 23.7348459040472 0.0011111111111111111" "" mast:HLSP/tess-spoc/s0071/target/0000/0000/6776/8181/hlsp_tess-spoc_tess_phot_0000000067768181-s0071_tess_v1_lc.fits PUBLIC False nan 230360169 629801042 629801042 0.0 200 230360169 HLSP timeseries FITS D mast:HLSP/tess-spoc/s0071/target/0000/0000/6776/8181/hlsp_tess-spoc_tess_phot_0000000067768181-s0071_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 100 N/A hlsp_tess-spoc_tess_phot_0000000067768181-s0071_tess_v1_lc.fits 1152000 230360169 PUBLIC 4 TESS TESS-SPOC "TESS Sector 71" "" 2023 2
science HLSP TESS-SPOC Photometer TESS TESS OPTICAL 67768181 "" hlsp_tess-spoc_tess_phot_0000000067768181-s0070_tess_v1_tp 55.9126479627311 23.7348459040472 timeseries "Douglas A. Caldwell" 4 60207.85582268518 60233.32295703704 200.0 600.0 1000.0 "" 60551.4255787 N/A "" 70 "CIRCLE 55.9126479627311 23.7348459040472 0.0011111111111111111" "" mast:HLSP/tess-spoc/s0070/target/0000/0000/6776/8181/hlsp_tess-spoc_tess_phot_0000000067768181-s0070_tess_v1_lc.fits PUBLIC False nan 229473640 600727876 600727876 0.0 200 229473640 HLSP timeseries FITS D mast:HLSP/tess-spoc/s0070/target/0000/0000/6776/8181/hlsp_tess-spoc_tess_phot_0000000067768181-s0070_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 99 N/A hlsp_tess-spoc_tess_phot_0000000067768181-s0070_tess_v1_lc.fits 1131840 229473640 PUBLIC 4 TESS TESS-SPOC "TESS Sector 70" "" 2023 2
science HLSP QLP Photometer TESS TESS Optical 67768181 "" hlsp_qlp_tess_ffi_s0042-0000000067768181_tess_v01_llc 55.9126479627 23.734845904 timeseries "Chelsea X. Huang" 4 59447.19099610252 59472.65868442832 600.0 600.0 1000.0 "" 59906.77243053 N/A "" 42 "CIRCLE 55.9126479627 23.734845904 0.0011111111111111111" "" mast:HLSP/qlp/s0042/0000/0000/6776/8181/hlsp_qlp_tess_ffi_s0042-0000000067768181_tess_v01_llc.fits PUBLIC False nan 101431837 189274392 189274392 0.0 600 101431837 HLSP timeseries FITS D mast:HLSP/qlp/s0042/0000/0000/6776/8181/hlsp_qlp_tess_ffi_s0042-0000000067768181_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0042-0000000067768181_tess_v01_llc.fits 207360 101431837 PUBLIC 4 TESS QLP "TESS Sector 42" "" 2021 3
science HLSP QLP Photometer TESS TESS Optical 67768181 "" hlsp_qlp_tess_ffi_s0044-0000000067768181_tess_v01_llc 55.9126479627 23.734845904 timeseries "Chelsea X. Huang" 4 59499.69547798159 59523.93960199598 600.0 600.0 1000.0 "" 59936.56005774 N/A "" 44 "CIRCLE 55.9126479627 23.734845904 0.0011111111111111111" "" mast:HLSP/qlp/s0044/0000/0000/6776/8181/hlsp_qlp_tess_ffi_s0044-0000000067768181_tess_v01_llc.fits PUBLIC False nan 107313282 198782432 198782432 0.0 600 107313282 HLSP timeseries FITS D mast:HLSP/qlp/s0044/0000/0000/6776/8181/hlsp_qlp_tess_ffi_s0044-0000000067768181_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0044-0000000067768181_tess_v01_llc.fits 192960 107313282 PUBLIC 4 TESS QLP "TESS Sector 44" "" 2021 3
science HLSP QLP Photometer TESS TESS Optical 67768181 "" hlsp_qlp_tess_ffi_s0043-0000000067768181_tess_v01_llc 55.9126479627 23.734845904 timeseries "Chelsea X. Huang" 4 59473.67265985161 59498.38984400639 600.0 600.0 1000.0 "" 59921.04328698 N/A "" 43 "CIRCLE 55.9126479627 23.734845904 0.0011111111111111111" "" mast:HLSP/qlp/s0043/0000/0000/6776/8181/hlsp_qlp_tess_ffi_s0043-0000000067768181_tess_v01_llc.fits PUBLIC False nan 103431357 192355165 192355165 0.0 600 103431357 HLSP timeseries FITS D mast:HLSP/qlp/s0043/0000/0000/6776/8181/hlsp_qlp_tess_ffi_s0043-0000000067768181_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0043-0000000067768181_tess_v01_llc.fits 201600 103431357 PUBLIC 4 TESS QLP "TESS Sector 43" "" 2021 3
science HLSP QLP Photometer TESS TESS OPTICAL 67768181 "" hlsp_qlp_tess_ffi_s0071-0000000067768181_tess_v01_llc 55.9126479627 23.734845904 timeseries "Chelsea X. Huang" 4 60233.53560391022 60259.47176615428 200.0 600.0 1000.0 "" 60426.71037024 N/A "" 71 "CIRCLE 55.9126479627 23.734845904 0.0011111111111111111" "" mast:HLSP/qlp/s0071/0000/0000/6776/8181/hlsp_qlp_tess_ffi_s0071-0000000067768181_tess_v01_llc.fits PUBLIC False nan 213553545 419136232 419136232 0.0 200 213553545 HLSP timeseries FITS D mast:HLSP/qlp/s0071/0000/0000/6776/8181/hlsp_qlp_tess_ffi_s0071-0000000067768181_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0071-0000000067768181_tess_v01_llc.fits 665280 213553545 PUBLIC 4 TESS QLP "TESS Sector 71" "" 2023 3
science HLSP QLP Photometer TESS TESS OPTICAL 67768181 "" hlsp_qlp_tess_ffi_s0070-0000000067768181_tess_v01_llc 55.9126479627 23.734845904 timeseries "Chelsea X. Huang" 4 60207.8531736345 60233.32262329338 200.0 600.0 1000.0 "" 60346.88069438 N/A "" 70 "CIRCLE 55.9126479627 23.734845904 0.0011111111111111111" "" mast:HLSP/qlp/s0070/0000/0000/6776/8181/hlsp_qlp_tess_ffi_s0070-0000000067768181_tess_v01_llc.fits PUBLIC False nan 210298701 387366271 387366271 0.0 200 210298701 HLSP timeseries FITS D mast:HLSP/qlp/s0070/0000/0000/6776/8181/hlsp_qlp_tess_ffi_s0070-0000000067768181_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0070-0000000067768181_tess_v01_llc.fits 653760 210298701 PUBLIC 4 TESS QLP "TESS Sector 70" "" 2023 3
science HLSP CDIPS Photometer TESS TESS Optical 67768181 "" hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0044-cam1-ccd2_tess_v01_llc 55.9127450559 23.7346517007 timeseries "Luke Bouma" 4 59499.69023999991 59523.93328490015 1800.0 600.0 1000.0 "" 60286.77751154 N/A "" 44 "CIRCLE 55.9127450559 23.7346517007 0.005833333333333334" "" mast:HLSP/cdips/s0044/cam1_ccd2/hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0044-cam1-ccd2_tess_v01_llc.fits PUBLIC False nan 198458995 360673942 360673942 0.0 1800 198458995 HLSP timeseries FITS S mast:HLSP/cdips/s0044/cam1_ccd2/hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0044-cam1-ccd2_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" CDIPS 4065 N/A hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0044-cam1-ccd2_tess_v01_llc.fits 961920 198458995 PUBLIC 4 TESS CDIPS "TESS Sector 44" "" 2021 9
science HLSP CDIPS Photometer TESS TESS Optical 67768181 "" hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0043-cam3-ccd1_tess_v01_llc 55.9127450559 23.7346517007 timeseries "Luke Bouma" 4 59473.66942369984 59498.38469049986 1800.0 600.0 1000.0 "" 60286.44511569 N/A "" 43 "CIRCLE 55.9127450559 23.7346517007 0.005833333333333334" "" mast:HLSP/cdips/s0043/cam3_ccd1/hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0043-cam3-ccd1_tess_v01_llc.fits PUBLIC False nan 198366163 360515815 360515815 0.0 1800 198366163 HLSP timeseries FITS S mast:HLSP/cdips/s0043/cam3_ccd1/hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0043-cam3-ccd1_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" CDIPS 4056 N/A hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0043-cam3-ccd1_tess_v01_llc.fits 996480 198366163 PUBLIC 4 TESS CDIPS "TESS Sector 43" "" 2021 9
science HLSP CDIPS Photometer TESS TESS Optical 67768181 "" hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0042-cam4-ccd4_tess_v01_llc 55.9127450559 23.7346517007 timeseries "Luke Bouma" 4 59447.19721999997 59472.65554139996 1800.0 600.0 1000.0 "" 60286.10145834 N/A "" 42 "CIRCLE 55.9127450559 23.7346517007 0.005833333333333334" "" mast:HLSP/cdips/s0042/cam4_ccd4/hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0042-cam4-ccd4_tess_v01_llc.fits PUBLIC False nan 198314622 360452493 360452493 0.0 1800 198314622 HLSP timeseries FITS S mast:HLSP/cdips/s0042/cam4_ccd4/hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0042-cam4-ccd4_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" CDIPS 4047 N/A hlsp_cdips_tess_ffi_gaiatwo0000065232757863112192-s0042-cam4-ccd4_tess_v01_llc.fits 1033920 198314622 PUBLIC 4 TESS CDIPS "TESS Sector 42" "" 2021 9
science K2 K2 Kepler K2 KEPLER Optical ktwo211057712 "" ktwo211057712-c04_lc 60.93264 23.896503 timeseries "" 2 57061.28482844 57132.18943339 1800.0 420.0 910.0 "" 57273.0 GO4006_GO4024_GO4032_GO4048_GO4097 "" 4 "CIRCLE ICRS 60.93264000 23.89650300 0.00111111" mast:K2/url/missions/k2/previews/c4/211000000/57000/ktwo211057712-c04_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c4/211000000/57000/ktwo211057712-c04_llc.fits PUBLIC False nan 636147 63799970 63799970 0.0 1800 636147 K2 timeseries "Lightcurve Long Cadence (KLC) - C04" S mast:K2/url/missions/k2/lightcurves/c4/211000000/57000/ktwo211057712-c04_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 33 GO4006_GO4024_GO4032_GO4048_GO4097 ktwo211057712-c04_llc.fits 377280 636147 PUBLIC 2 KEPLER K2 "K2 Campaign 04" "" 2015 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo211057712 "" hlsp_everest_k2_llc_211057712-c04_kepler_v2.0_lc 60.93264 23.896503 timeseries "Rodrigo Luger" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 4 "CIRCLE 60.93264 23.896503 0.0011111111111111111" mast:HLSP/everest/v2/c04/211000000/57712/hlsp_everest_k2_llc_211057712-c04_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c04/211000000/57712/hlsp_everest_k2_llc_211057712-c04_kepler_v2.0_lc.fits PUBLIC False nan 30625179 594956245 594956245 0.0 1800 30625179 HLSP timeseries FITS S mast:HLSP/everest/v2/c04/211000000/57712/hlsp_everest_k2_llc_211057712-c04_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_211057712-c04_kepler_v2.0_lc.fits 13472640 30625179 PUBLIC 4 KEPLER EVEREST "K2 Campaign 04" "" 2015 9
science HLSP K2SC Kepler K2 KEPLER Optical ktwo211057712 "" hlsp_k2sc_k2_llc_211057712-c04_kepler_v2_lc 60.93264 23.896503 timeseries "Suzanne Aigrain" 4 57061.28482844 57132.18943339 1800.0 418.4 905.0 "" 58744.80549757 "" "" 4 "CIRCLE ICRS 60.93264000 23.89650300 0.00111111" mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211057712-c04_kepler_v2_lc-pdc.png mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211057712-c04_kepler_v2_lc.fits PUBLIC False nan 31015006 74956608 74956608 0.0 1800 31015006 HLSP timeseries FITS C mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211057712-c04_kepler_v2_lc.fits SCIENCE "Minimum Recommended Products" "" "" K2SC 6 "" hlsp_k2sc_k2_llc_211057712-c04_kepler_v2_lc.fits 478080 31015006 PUBLIC 4 KEPLER K2SC "K2 Campaign 04" "" 2015 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo211057712 "" hlsp_k2sff_k2_lightcurve_211057712-c04_kepler_v1_llc 60.93264 23.896503 timeseries "Andrew Vanderburg" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58689.620405 N/A "" 4 "CIRCLE 60.93264 23.896503 0.0011111111111111111" mast:HLSP/k2sff/c04/211000000/57712/hlsp_k2sff_k2_lightcurve_211057712-c04_kepler_v1_llc.png mast:HLSP/k2sff/c04/211000000/57712/hlsp_k2sff_k2_lightcurve_211057712-c04_kepler_v1_llc.fits PUBLIC False nan 30190496 601241969 601241969 0.0 1800 30190496 HLSP timeseries FITS S mast:HLSP/k2sff/c04/211000000/57712/hlsp_k2sff_k2_lightcurve_211057712-c04_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 6 N/A hlsp_k2sff_k2_lightcurve_211057712-c04_kepler_v1_llc.fits 2998080 30190496 PUBLIC 4 KEPLER K2SFF "K2 Campaign 04" "" 2015 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo211057712 "" hlsp_k2varcat_k2_lightcurve_211057712-c04_kepler_v2_llc 60.93264 23.896503 timeseries "David Armstrong" 4 57073.0285521 57132.17831835 1800.0 418.4 905.0 "" 58877.73553234 "" "" 4 "CIRCLE ICRS 60.93264000 23.89650300 0.00111111" mast:HLSP/k2varcat/c04/211000000/57000/hlsp_k2varcat_k2_lightcurve_211057712-c04_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c04/211000000/57000/hlsp_k2varcat_k2_lightcurve_211057712-c04_kepler_v2_llc.fits PUBLIC False nan 32325369 76266971 76266971 0.0 1800 32325369 HLSP timeseries FITS C mast:HLSP/k2varcat/c04/211000000/57000/hlsp_k2varcat_k2_lightcurve_211057712-c04_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 6 "" hlsp_k2varcat_k2_lightcurve_211057712-c04_kepler_v2_llc.fits 95040 32325369 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 04" "" 2015 9
science HLSP CDIPS Photometer TESS TESS Optical 14334105 "" hlsp_cdips_tess_ffi_gaiatwo0000065910602485240576-s0043-cam3-ccd1_tess_v01_llc 60.9326943436 23.8962749782 timeseries "Luke Bouma" 4 59473.66942369984 59498.38469049986 1800.0 600.0 1000.0 "" 60286.44511569 N/A "" 43 "CIRCLE 60.9326943436 23.8962749782 0.005833333333333334" "" mast:HLSP/cdips/s0043/cam3_ccd1/hlsp_cdips_tess_ffi_gaiatwo0000065910602485240576-s0043-cam3-ccd1_tess_v01_llc.fits PUBLIC False nan 198366326 360515978 360515978 0.0 1800 198366326 HLSP timeseries FITS S mast:HLSP/cdips/s0043/cam3_ccd1/hlsp_cdips_tess_ffi_gaiatwo0000065910602485240576-s0043-cam3-ccd1_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" CDIPS 4056 N/A hlsp_cdips_tess_ffi_gaiatwo0000065910602485240576-s0043-cam3-ccd1_tess_v01_llc.fits 993600 198366326 PUBLIC 4 TESS CDIPS "TESS Sector 43" "" 2021 9
science HLSP CDIPS Photometer TESS TESS Optical 14334105 "" hlsp_cdips_tess_ffi_gaiatwo0000065910602485240576-s0044-cam1-ccd2_tess_v01_llc 60.9326943436 23.8962749782 timeseries "Luke Bouma" 4 59499.69023999991 59523.93328490015 1800.0 600.0 1000.0 "" 60286.77751154 N/A "" 44 "CIRCLE 60.9326943436 23.8962749782 0.005833333333333334" "" mast:HLSP/cdips/s0044/cam1_ccd2/hlsp_cdips_tess_ffi_gaiatwo0000065910602485240576-s0044-cam1-ccd2_tess_v01_llc.fits PUBLIC False nan 198459155 360674163 360674163 0.0 1800 198459155 HLSP timeseries FITS S mast:HLSP/cdips/s0044/cam1_ccd2/hlsp_cdips_tess_ffi_gaiatwo0000065910602485240576-s0044-cam1-ccd2_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" CDIPS 4065 N/A hlsp_cdips_tess_ffi_gaiatwo0000065910602485240576-s0044-cam1-ccd2_tess_v01_llc.fits 959040 198459155 PUBLIC 4 TESS CDIPS "TESS Sector 44" "" 2021 9
science TESS SPOC Photometer TESS TESS Optical 353927317 "" tess2021232031932-s0042-0000000353927317-0213-s 55.1067061447926 24.1000894966136 timeseries "Ricker, George" 3 59447.189543078704 59472.54610287037 120.0 600.0 1000.0 "" 59494.0 G04236_G04240 "" 42 "CIRCLE 55.10670614 24.1000895 0.00138889" "" mast:TESS/product/tess2021232031932-s0042-0000000353927317-0213-s_lc.fits PUBLIC False nan 63408984 119171204 "" 0.0 120 63408984 TESS timeseries "Light curves" S mast:TESS/product/tess2021232031932-s0042-0000000353927317-0213-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC spoc-5.0.43-20210918 G04236_G04240 tess2021232031932-s0042-0000000353927317-0213-s_lc.fits 1863360 63408984 PUBLIC 3 TESS SPOC "TESS Sector 42" "" 2021 1
science TESS SPOC Photometer TESS TESS Optical 353927317 "" tess2021258175143-s0043-0000000353927317-0214-s 55.1067061447926 24.1000894966136 timeseries "Ricker, George" 3 59473.66842 59498.381419212965 120.0 600.0 1000.0 "" 59526.0 G04236_G04240 "" 43 "CIRCLE 55.10670614 24.1000895 0.00138889" "" mast:TESS/product/tess2021258175143-s0043-0000000353927317-0214-s_lc.fits PUBLIC False nan 65369598 123421017 "" 0.0 120 65369598 TESS timeseries "Light curves" S mast:TESS/product/tess2021258175143-s0043-0000000353927317-0214-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC spoc-5.0.45-20211006 G04236_G04240 tess2021258175143-s0043-0000000353927317-0214-s_lc.fits 1811520 65369598 PUBLIC 3 TESS SPOC "TESS Sector 43" "" 2021 1
science TESS SPOC Photometer TESS TESS Optical 353927317 "" tess2021284114741-s0044-0000000353927317-0215-s 55.1067061447926 24.1000894966136 timeseries "Ricker, George" 3 59499.69121938657 59523.94504114583 120.0 600.0 1000.0 "" 59563.0 G04236_G04240 "" 44 "CIRCLE 55.10670614 24.1000895 0.00138889" "" mast:TESS/product/tess2021284114741-s0044-0000000353927317-0215-s_lc.fits PUBLIC False nan 68734523 132354935 "" 0.0 120 68734523 TESS timeseries "Light curves" S mast:TESS/product/tess2021284114741-s0044-0000000353927317-0215-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC e33f2a7d16 G04236_G04240 tess2021284114741-s0044-0000000353927317-0215-s_lc.fits 1776960 68734523 PUBLIC 3 TESS SPOC "TESS Sector 44" "" 2021 1
science HLSP TESS-SPOC Photometer TESS TESS Optical 353927317 "" hlsp_tess-spoc_tess_phot_0000000353927317-s0042_tess_v1_tp 55.1067061447926 24.1000894966136 timeseries "Douglas A. Caldwell" 4 59447.19371017361 59472.661390636575 600.0 600.0 1000.0 "" 59850.0 N/A "" 42 "CIRCLE ICRS 55.10670614 24.10008950 0.00111111" "" mast:HLSP/tess-spoc/s0042/target/0000/0003/5392/7317/hlsp_tess-spoc_tess_phot_0000000353927317-s0042_tess_v1_lc.fits PUBLIC False nan 95222298 180280765 "" 0.0 600 95222298 HLSP timeseries FITS C mast:HLSP/tess-spoc/s0042/target/0000/0003/5392/7317/hlsp_tess-spoc_tess_phot_0000000353927317-s0042_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 60 N/A hlsp_tess-spoc_tess_phot_0000000353927317-s0042_tess_v1_lc.fits 397440 95222298 PUBLIC 4 TESS TESS-SPOC "TESS Sector 42" "" 2021 2
science HLSP TESS-SPOC Photometer TESS TESS Optical 353927317 "" hlsp_tess-spoc_tess_phot_0000000353927317-s0043_tess_v1_tp 55.1067061447926 24.1000894966136 timeseries "Douglas A. Caldwell" 4 59473.66842 59498.392530983794 600.0 600.0 1000.0 "" 59925.68236096 N/A "" 43 "CIRCLE 55.1067061447926 24.1000894966136 0.0011111111111111111" "" mast:HLSP/tess-spoc/s0043/target/0000/0003/5392/7317/hlsp_tess-spoc_tess_phot_0000000353927317-s0043_tess_v1_lc.fits PUBLIC False nan 104101709 193840478 "" 0.0 600 104101709 HLSP timeseries FITS D mast:HLSP/tess-spoc/s0043/target/0000/0003/5392/7317/hlsp_tess-spoc_tess_phot_0000000353927317-s0043_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 62 N/A hlsp_tess-spoc_tess_phot_0000000353927317-s0043_tess_v1_lc.fits 385920 104101709 PUBLIC 4 TESS TESS-SPOC "TESS Sector 43" "" 2021 2
science HLSP TESS-SPOC Photometer TESS TESS Optical 353927317 "" hlsp_tess-spoc_tess_phot_0000000353927317-s0044_tess_v1_tp 55.1067061447926 24.1000894966136 timeseries "Douglas A. Caldwell" 4 59499.69121938657 59523.942263310186 600.0 600.0 1000.0 "" 59933.75988423 N/A "" 44 "CIRCLE 55.1067061447926 24.1000894966136 0.0011111111111111111" "" mast:HLSP/tess-spoc/s0044/target/0000/0003/5392/7317/hlsp_tess-spoc_tess_phot_0000000353927317-s0044_tess_v1_lc.fits PUBLIC False nan 106510303 197759250 "" 0.0 600 106510303 HLSP timeseries FITS D mast:HLSP/tess-spoc/s0044/target/0000/0003/5392/7317/hlsp_tess-spoc_tess_phot_0000000353927317-s0044_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 64 N/A hlsp_tess-spoc_tess_phot_0000000353927317-s0044_tess_v1_lc.fits 380160 106510303 PUBLIC 4 TESS TESS-SPOC "TESS Sector 44" "" 2021 2
science HLSP CDIPS Photometer TESS TESS Optical 353927317 "" hlsp_cdips_tess_ffi_gaiatwo0000068183331674900864-s0042-cam4-ccd4_tess_v01_llc 55.1068112327 24.0998862124 timeseries "Luke Bouma" 4 59447.19721999997 59472.65554139996 1800.0 600.0 1000.0 "" 60286.10145834 N/A "" 42 "CIRCLE 55.1068112327 24.0998862124 0.005833333333333334" "" mast:HLSP/cdips/s0042/cam4_ccd4/hlsp_cdips_tess_ffi_gaiatwo0000068183331674900864-s0042-cam4-ccd4_tess_v01_llc.fits PUBLIC False nan 198315185 360453140 "" 0.0 1800 198315185 HLSP timeseries FITS S mast:HLSP/cdips/s0042/cam4_ccd4/hlsp_cdips_tess_ffi_gaiatwo0000068183331674900864-s0042-cam4-ccd4_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" CDIPS 4047 N/A hlsp_cdips_tess_ffi_gaiatwo0000068183331674900864-s0042-cam4-ccd4_tess_v01_llc.fits 1031040 198315185 PUBLIC 4 TESS CDIPS "TESS Sector 42" "" 2021 9
